termnum,term,category,radius_miles,loci,location,lat,lng,distance,i,yelp_id,is_closed,rating,review_count,name,phone,display_address,url,yelpcats,isWTS,isTobShop
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.5276413,-75.5097809,,11,emmaus-smokeshop-emmaus,FALSE,4.5,2,Emmaus Smokeshop,6109653096,1245 Chestnut St | Ste 101 | Emmaus PA 18049,http://www.yelp.com/biz/emmaus-smokeshop-emmaus?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.6741837,-75.2358055,,12,premier-vapor-and-lounge-easton,FALSE,5,1,Premier Vapor & Lounge,6104404912,1 Center Sq | Easton PA 18042,http://www.yelp.com/biz/premier-vapor-and-lounge-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.622104,-75.387313,,13,primal-expressions-bethlehem,FALSE,4.5,2,Primal Expressions,6108824252,311 W Broad St | Bethlehem PA 18018,http://www.yelp.com/biz/primal-expressions-bethlehem?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | headshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.6250985,-75.43169707,,14,premier-vapor-and-lounge-allentown,FALSE,5,1,Premier Vapor & Lounge,6104214891,1646 Union Blvd | Allentown PA 18109,http://www.yelp.com/biz/premier-vapor-and-lounge-allentown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.55342,-75.57993,,15,smokin-zone-allentown,FALSE,4,1,Smokin Zone,6104819368,Walmart Plaza | 1091 Millcreek Rd | Allentown PA 18106,http://www.yelp.com/biz/smokin-zone-allentown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.91819939,-75.4170008,,16,kims-tobacco-stop-brodheadsville,FALSE,5,3,Kim's Tobacco Stop,5704020102,110 Shafer Dr | Ste 103 | Brodheadsville PA 18322,http://www.yelp.com/biz/kims-tobacco-stop-brodheadsville?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.67578506,-75.24593353,,17,js-tobacco-and-vapes-easton,FALSE,5,1,JS Tobacco & Vapes,6104388475,2495 Freemansburg Ave | Ste 2 | Easton PA 18042,http://www.yelp.com/biz/js-tobacco-and-vapes-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.83483505,-75.70847321,,18,lehigh-vapor-lehighton,FALSE,5,1,Lehigh Vapor,6103773319,125 N 1st St | Lehighton PA 18235,http://www.yelp.com/biz/lehigh-vapor-lehighton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.44111,-75.33331,,19,smokestack-lounge-quakertown,FALSE,5,2,Smokestack Lounge,2155297665,132 E Broad St | Quakertown PA 18951,http://www.yelp.com/biz/smokestack-lounge-quakertown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,hookah_bars | lounges | vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.84857827,-75.29143799,,20,valley-vapors-wind-gap,FALSE,1,1,Valley Vapors,4846611632,15 N Broadway | Wind Gap PA 18091,http://www.yelp.com/biz/valley-vapors-wind-gap?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.74048233,-75.22332764,,21,famous-smoke-shop-easton,FALSE,3.5,41,Famous Smoke Shop,8005642486,90 Mort Dr | Easton PA 18040,http://www.yelp.com/biz/famous-smoke-shop-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | ,,
0,vape,,25,2,Altoona | PA Metro Area; Pennsylvania,40.51543427,-78.41387177,,1,vapor-expressions-altoona,FALSE,2,1,Vapor Expressions,8149461900,1801 20th Ave | Altoona PA 16601,http://www.yelp.com/biz/vapor-expressions-altoona?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,4,Bradford | PA Micro Area; Pennsylvania (Limestone | NY),42.155451,-78.71671,,1,fine-vapor-salamanca-2,FALSE,3.5,3,Fine Vapor,7162652044,22 Broad St | Salamanca NY 14779,http://www.yelp.com/biz/fine-vapor-salamanca-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,4,Bradford | PA Micro Area; Pennsylvania (Limestone | NY),42.0777659,-78.431983,,2,3-faces-tobacco-olean,FALSE,2.5,3,3 Faces Tobacco,7163734039,210 W State St | Olean NY 14760,http://www.yelp.com/biz/3-faces-tobacco-olean?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.75527622,-77.57704385,,1,the-vape-house-waynesboro,FALSE,3,2,The Vape House,7176557731,30 E Main St | Waynesboro PA 17268,http://www.yelp.com/biz/the-vape-house-waynesboro?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.620712,-77.714737,,2,ss-vape-hagerstown,FALSE,1,1,SS Vape,3017398273,761 E Wilson Blvd | Hagerstown MD 21740,http://www.yelp.com/biz/ss-vape-hagerstown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.7918499,-77.72642,,3,vast-vapor-greencastle-5,FALSE,5,2,Vast Vapor,7174915456,111 N Carlisle St | Greencastle PA 17225,http://www.yelp.com/biz/vast-vapor-greencastle-5?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.6120491,-77.7298584,,4,maddcatt-vapors-hagerstown,FALSE,3.5,3,MaddCatt Vapors,3017900424,13 E Oak Ridge Dr | Hagerstown MD 21740,http://www.yelp.com/biz/maddcatt-vapors-hagerstown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.68673,-77.72888,,5,vast-vapor-hagerstown-2,FALSE,4.5,2,Vast Vapor,2405136878,18501 Maugans Ave | Ste 104 | Hagerstown MD 21742,http://www.yelp.com/biz/vast-vapor-hagerstown-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,5,Chambersburg | PA Micro Area; Pennsylvania,39.63617675,-77.70743474,,6,smoker-friendly-hagerstown,FALSE,1,1,Smoker Friendly,3017399120,615 Dual Hwy | Hagerstown MD 21740,http://www.yelp.com/biz/smoker-friendly-hagerstown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | ,,
0,vape,,25,6,DuBois | PA Micro Area; Pennsylvania,40.94424438,-78.97170258,,1,vape-ology-lounge-vape-shop-punxsutawney,FALSE,5,1,Vape-ology Lounge Vape Shop,8146185776,113 N. Findley Street | Punxsutawney PA 15767,http://www.yelp.com/biz/vape-ology-lounge-vape-shop-punxsutawney?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.98354721,-75.19716644,,1,futuristic-vape-stroudsburg-3,FALSE,4.5,2,Futuristic Vape,5704215100,19 Williams St | Stroudsburg PA 18360,http://www.yelp.com/biz/futuristic-vape-stroudsburg-3?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,41.0196114,-75.178421,,2,cloud-chemistry-east-stroudsburg-2,FALSE,4.5,7,Cloud Chemistry,5708511680,748 Milford Rd | East Stroudsburg PA 18301,http://www.yelp.com/biz/cloud-chemistry-east-stroudsburg-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,41.0337997,-75.3023176,,3,mountain-vaporz-tannersville,FALSE,5,1,Mountain Vaporz,5706293219,2918 Rte 611 | Tannersville PA 18321,http://www.yelp.com/biz/mountain-vaporz-tannersville?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,41.0473015,-75.3104811,,4,frolic-on-the-mountain-tannersville,FALSE,4,1,Frolic on the Mountain,5706196933,2954 Route 611 | Tannersville PA 18372,http://www.yelp.com/biz/frolic-on-the-mountain-tannersville?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.91819939,-75.4170008,,5,kims-tobacco-stop-brodheadsville,FALSE,5,3,Kim's Tobacco Stop,5704020102,110 Shafer Dr | Ste 103 | Brodheadsville PA 18322,http://www.yelp.com/biz/kims-tobacco-stop-brodheadsville?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.9945488,-75.17806244,,6,cigarette-outlet-vapor-outlet-cw-cigar-world-east-stroudsburg,FALSE,1,1,Cigarette Outlet/vapor Outlet/Cw Cigar World,5704214500,509 Grapeview Dr | East Stroudsburg PA,http://www.yelp.com/biz/cigarette-outlet-vapor-outlet-cw-cigar-world-east-stroudsburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.84857827,-75.29143799,,7,valley-vapors-wind-gap,FALSE,1,1,Valley Vapors,4846611632,15 N Broadway | Wind Gap PA 18091,http://www.yelp.com/biz/valley-vapors-wind-gap?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.7158813,-75.2220688,,8,e-and-j-vapor-easton,FALSE,5,1,E&J Vapor,6104383573,1700 Sullivan Trl | Ste 11 | Easton PA 18040,http://www.yelp.com/biz/e-and-j-vapor-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,7,East Stroudsburg | PA Micro Area; Pennsylvania,40.74048233,-75.22332764,,9,famous-smoke-shop-easton,FALSE,3.5,41,Famous Smoke Shop,8005642486,90 Mort Dr | Easton PA 18040,http://www.yelp.com/biz/famous-smoke-shop-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | ,,
0,vape,,25,8,Erie | PA Metro Area; Pennsylvania,42.09327698,-80.16200256,,1,3-2-1-vape-erie,FALSE,5,1,3-2-1 Vape,8148355030,3545 W 12th St | Unit 3 | Erie PA 16505,http://www.yelp.com/biz/3-2-1-vape-erie?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,8,Erie | PA Metro Area; Pennsylvania,42.1127126,-80.075785,,2,hippie-and-the-hound-vapor-store-lounge-erie,FALSE,3,5,Hippie and the Hound Vapor Store Lounge,8144030336,2412 Peach St | Erie PA 16502,http://www.yelp.com/biz/hippie-and-the-hound-vapor-store-lounge-erie?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,8,Erie | PA Metro Area; Pennsylvania,42.14007568,-80.01634216,,3,710-glass-and-vapor-erie,FALSE,3,2,710 Glass and Vapor,8148231519,3020 Buffalo Rd | Erie PA 16510,http://www.yelp.com/biz/710-glass-and-vapor-erie?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.83084001,-77.23360092,,1,gettysburg-vape-gettysburg,FALSE,4.5,5,Gettysburg Vape,7173345152,102 Chambersburg St | Gettysburg PA 17325,http://www.yelp.com/biz/gettysburg-vape-gettysburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.7873788,-76.9697566,,2,ss-vape-hanover-2,TRUE,2.5,4,SS Vape,8775050896,805 Baltimore St | Hanover PA 17331,http://www.yelp.com/biz/ss-vape-hanover-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.5631371,-76.9804459,,3,vape-dojo-westminster,FALSE,5,1,Vape Dojo,4432898811,330 140 Village Rd | Westminster MD 21157,http://www.yelp.com/biz/vape-dojo-westminster?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.5764885,-76.9978638,,4,no-limit-vapors-westminster-2,FALSE,5,2,No Limit Vapors,4108615450,59 West Main St | Westminster MD 21157,http://www.yelp.com/biz/no-limit-vapors-westminster-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.8003349,-76.9828949,,5,about-it-all-hanover,FALSE,5,1,About It All,7179651739,16 1/2 Baltimore St | Hanover PA 17331,http://www.yelp.com/biz/about-it-all-hanover?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,custommerchandise | vapeshops | ,,
0,vape,,25,9,Gettysburg | PA Micro Area; Pennsylvania,39.56624284,-76.98741719,,6,evape-cafe-westminster-2,FALSE,5,1,EVape Cafe,4432018251,8 Washington Rd | Westminster MD 21157,http://www.yelp.com/biz/evape-cafe-westminster-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.29808426,-76.81776428,,1,eve-vape-harrisburg,FALSE,5,1,Eve Vape,7175766027,105 Oak Park Cir | Harrisburg PA 17109,http://www.yelp.com/biz/eve-vape-harrisburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.26251815,-76.8805486,,2,capital-vape-shop-harrisburg,FALSE,5,1,Capital Vape Shop,4843028273,25B N 4th St | Harrisburg PA 17101,http://www.yelp.com/biz/capital-vape-shop-harrisburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.21354,-77.007996,,3,blue-door-vaping-mechanicsburg,FALSE,4,5,Blue Door Vaping,7176202425,28 E Simpson St | Mechanicsburg PA 17055,http://www.yelp.com/biz/blue-door-vaping-mechanicsburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.2248,-76.925125,,4,elevape-camp-hill,FALSE,4.5,4,Elevape,7175476238,3401 Hartzdale Dr | Ste 128 | Camp Hill PA 17011,http://www.yelp.com/biz/elevape-camp-hill?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | tobaccoshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.2782861,-76.8243889,,5,litecig-harrisburg,FALSE,4.5,2,LiteCig,7173179097,3901 Union Deposit Rd | Ste 3913 | Harrisburg PA 17109,http://www.yelp.com/biz/litecig-harrisburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.24674,-77.02224,,6,litecig-mechanicsburg,FALSE,5,1,LiteCig,7175907490,6500 Carlisle Pike | Ste A | Mechanicsburg PA 17050,http://www.yelp.com/biz/litecig-mechanicsburg?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.22298345,-76.93273471,,7,lifesmoke-vapors-camp-hill-3,FALSE,3.5,4,LifeSmoke Vapors,6105954223,3506 Capital City Mall Dr | Camp Hill PA 17011,http://www.yelp.com/biz/lifesmoke-vapors-camp-hill-3?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
0,vape,,25,10,Harrisburg-Carlisle | PA Metro Area; Pennsylvania,40.2100792,-77.1837082,,8,red-devil-vapors-carlisle,FALSE,5,3,Red Devil Vapors,7174225197,680 N Hanover St | Carlisle PA 17013,http://www.yelp.com/biz/red-devil-vapors-carlisle?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | ,,
